geoid,name,med_housing_value_22,med_prop_tax_paid_22,effective_prop_tax_rate_22,med_housing_value_23,med_prop_tax_paid_23,effective_prop_tax_rate_23,ch_22_23,ch_22_23_real
36079,"Putnam County, New York",421800,10001,0.02371,448000,10001,0.022324,0,-0.0393852
36081,"Queens County, New York",677700,5887,0.008687,699200,6130,0.008767,0.0412774,0.0002665
36083,"Rensselaer County, New York",230800,5235,0.022682,244300,5357,0.021928,0.0233047,-0.0169984
36085,"Richmond County, New York",637100,5844,0.009173,658500,6074,0.009224,0.0393566,-0.0015787
36087,"Rockland County, New York",528900,10001,0.018909,564200,10001,0.017726,0,-0.0393852
36089,"St. Lawrence County, New York",114700,2644,0.023051,119800,2735,0.02283,0.0344176,-0.0063232
36091,"Saratoga County, New York",306000,4692,0.015333,324800,4843,0.014911,0.0321824,-0.0084703
36093,"Schenectady County, New York",204400,5241,0.025641,223100,5486,0.02459,0.0467468,0.0055205
36095,"Schoharie County, New York",169400,3931,0.023205,182000,3977,0.021852,0.0117019,-0.0281442
36097,"Schuyler County, New York",151100,3246,0.021482,163300,3165,0.019382,-0.0249538,-0.0633562
36099,"Seneca County, New York",132000,3120,0.023636,142700,3267,0.022894,0.0471154,0.0058745
36101,"Steuben County, New York",121000,3100,0.02562,128600,3245,0.025233,0.0467742,0.0055468
36103,"Suffolk County, New York",490800,10001,0.020377,539500,10001,0.018538,0,-0.0393852
36105,"Sullivan County, New York",220200,4954,0.022498,234800,5082,0.021644,0.0258377,-0.0145651
36107,"Tioga County, New York",144200,3590,0.024896,153200,3750,0.024478,0.0445682,0.0034277
36109,"Tompkins County, New York",264300,6229,0.023568,271500,6374,0.023477,0.0232782,-0.0170238
36111,"Ulster County, New York",288400,6114,0.0212,315100,6124,0.019435,0.0016356,-0.037814
36113,"Warren County, New York",240600,3731,0.015507,247600,3789,0.015303,0.0155454,-0.024452
36115,"Washington County, New York",176900,3832,0.021662,185000,3852,0.020822,0.0052192,-0.0343716
36117,"Wayne County, New York",151900,3999,0.026327,163400,4168,0.025508,0.0422606,0.0012109
36119,"Westchester County, New York",619000,10001,0.016157,638400,10001,0.015666,0,-0.0393852
36121,"Wyoming County, New York",143000,3464,0.024224,154700,3557,0.022993,0.0268476,-0.013595
36123,"Yates County, New York",159800,3115,0.019493,178000,3417,0.019197,0.0969502,0.0537466
37001,"Alamance County, North Carolina",197700,1385,0.007006,221200,1440,0.00651,0.0397112,-0.001238
37003,"Alexander County, North Carolina",169300,1165,0.006881,190000,1199,0.006311,0.0291846,-0.0113501
37005,"Alleghany County, North Carolina",171800,1097,0.006385,199000,1202,0.00604,0.0957156,0.0525606
37007,"Anson County, North Carolina",116300,1042,0.00896,119300,1113,0.009329,0.0681382,0.0260694
37009,"Ashe County, North Carolina",199200,1116,0.005602,221900,1136,0.005119,0.0179211,-0.0221699
37011,"Avery County, North Carolina",215900,911,0.00422,233200,966,0.004142,0.0603732,0.0186102
37013,"Beaufort County, North Carolina",159900,1217,0.007611,181200,1277,0.007047,0.0493016,0.0079746
37015,"Bertie County, North Carolina",87500,772,0.008823,95800,764,0.007975,-0.0103627,-0.0493398
37017,"Bladen County, North Carolina",115900,1056,0.009111,125800,1137,0.009038,0.0767045,0.0342983
37019,"Brunswick County, North Carolina",284100,1659,0.005839,314700,1789,0.005685,0.0783605,0.035889
37021,"Buncombe County, North Carolina",328900,2012,0.006117,360000,2163,0.006008,0.0750497,0.0327086
37023,"Burke County, North Carolina",155500,1120,0.007203,170500,1191,0.006985,0.0633929,0.0215109
37025,"Cabarrus County, North Carolina",281600,2291,0.008136,318600,2429,0.007624,0.0602357,0.0184781
37027,"Caldwell County, North Carolina",158300,1067,0.00674,174000,1112,0.006391,0.0421743,0.0011281
37029,"Camden County, North Carolina",261000,1689,0.006471,289800,1784,0.006156,0.0562463,0.0146458
37031,"Carteret County, North Carolina",277400,1324,0.004773,304200,1369,0.0045,0.0339879,-0.0067359
37033,"Caswell County, North Carolina",138600,957,0.006905,151200,1023,0.006766,0.0689655,0.0268641
37035,"Catawba County, North Carolina",194000,1277,0.006582,218100,1319,0.006048,0.0328896,-0.007791
37037,"Chatham County, North Carolina",373300,2578,0.006906,397800,2671,0.006714,0.0360745,-0.0047315
37039,"Cherokee County, North Carolina",193500,1002,0.005178,208700,1045,0.005007,0.0429142,0.0018388
37041,"Chowan County, North Carolina",181400,1272,0.007012,204400,1403,0.006864,0.1029874,0.059546
37043,"Clay County, North Carolina",251900,1104,0.004383,263300,1188,0.004512,0.076087,0.033705
37045,"Cleveland County, North Carolina",155000,1144,0.007381,180200,1240,0.006881,0.0839161,0.0412258
37047,"Columbus County, North Carolina",119800,1133,0.009457,128300,1120,0.00873,-0.011474,-0.0504073
37049,"Craven County, North Carolina",194100,1351,0.00696,206200,1372,0.006654,0.015544,-0.0244534
37051,"Cumberland County, North Carolina",166600,1767,0.010606,183700,1823,0.009924,0.0316921,-0.0089413
37053,"Currituck County, North Carolina",314100,1480,0.004712,351200,1600,0.004556,0.0810811,0.0385025
37055,"Dare County, North Carolina",386600,2128,0.005504,425400,2245,0.005277,0.0549812,0.0134306
37057,"Davidson County, North Carolina",184300,1219,0.006614,200100,1262,0.006307,0.0352748,-0.0054997
37059,"Davie County, North Carolina",219400,1525,0.006951,235300,1570,0.006672,0.0295082,-0.0110392
37061,"Duplin County, North Carolina",112400,822,0.007313,123200,912,0.007403,0.1094891,0.0657916
37063,"Durham County, North Carolina",311300,2891,0.009287,351700,2951,0.008391,0.0207541,-0.0194485
37065,"Edgecombe County, North Carolina",106200,1244,0.011714,116800,1282,0.010976,0.0305466,-0.0100417
37067,"Forsyth County, North Carolina",205700,1841,0.00895,227800,1934,0.00849,0.050516,0.0091412
37069,"Franklin County, North Carolina",209500,1635,0.007804,240900,1732,0.00719,0.0593272,0.0176054
37071,"Gaston County, North Carolina",206700,1766,0.008544,235000,1872,0.007966,0.0600226,0.0182734
37073,"Gates County, North Carolina",153000,1162,0.007595,163900,1273,0.007767,0.095525,0.0523775
37075,"Graham County, North Carolina",134000,850,0.006343,155800,842,0.005404,-0.0094118,-0.0484263
37077,"Granville County, North Carolina",208600,1648,0.0079,235700,1694,0.007187,0.0279126,-0.0125719
37079,"Greene County, North Carolina",108300,962,0.008883,114000,990,0.008684,0.029106,-0.0114255
37081,"Guilford County, North Carolina",215700,1982,0.009189,234900,2075,0.008834,0.0469223,0.005689
37083,"Halifax County, North Carolina",98700,1129,0.011439,102500,1163,0.011346,0.0301151,-0.0104562
37085,"Harnett County, North Carolina",195900,1556,0.007943,220700,1642,0.00744,0.0552699,0.0137079
37087,"Haywood County, North Carolina",227500,1476,0.006488,254900,1532,0.00601,0.0379404,-0.0029391
37089,"Henderson County, North Carolina",291500,1534,0.005262,317800,1667,0.005245,0.0867014,0.0439015
37091,"Hertford County, North Carolina",103600,1052,0.010154,111100,1083,0.009748,0.0294677,-0.0110781
37093,"Hoke County, North Carolina",177500,1300,0.007324,196000,1357,0.006923,0.0438462,0.0027341
37095,"Hyde County, North Carolina",105300,717,0.006809,119600,753,0.006296,0.0502092,0.0088465
37097,"Iredell County, North Carolina",261200,1759,0.006734,292300,1843,0.006305,0.0477544,0.0064884
37099,"Jackson County, North Carolina",240500,896,0.003726,253900,938,0.003694,0.046875,0.0056436
37101,"Johnston County, North Carolina",240100,1754,0.007305,267600,1840,0.006876,0.0490308,0.0077145
37103,"Jones County, North Carolina",115400,919,0.007964,122600,926,0.007553,0.007617,-0.0320682
37105,"Lee County, North Carolina",186000,1637,0.008801,213800,1707,0.007984,0.0427611,0.0016918
37107,"Lenoir County, North Carolina",101600,976,0.009606,111400,985,0.008842,0.0092213,-0.0305271
37109,"Lincoln County, North Carolina",241200,1472,0.006103,279500,1660,0.005939,0.1277174,0.083302
37111,"McDowell County, North Carolina",153300,811,0.00529,168300,871,0.005175,0.0739827,0.0316837
37113,"Macon County, North Carolina",210900,932,0.004419,229000,979,0.004275,0.0504292,0.0090578
37115,"Madison County, North Carolina",236300,1283,0.00543,263500,1307,0.00496,0.0187062,-0.0214158
37117,"Martin County, North Carolina",99200,1136,0.011452,109900,1176,0.010701,0.0352113,-0.0055607
37119,"Mecklenburg County, North Carolina",334700,2663,0.007956,371200,2780,0.007489,0.0439354,0.0028198
37121,"Mitchell County, North Carolina",191400,993,0.005188,202100,1014,0.005017,0.021148,-0.0190701
37123,"Montgomery County, North Carolina",139900,1037,0.007412,150300,1057,0.007033,0.0192864,-0.0208584
37125,"Moore County, North Carolina",284000,1680,0.005915,315300,1784,0.005658,0.0619048,0.0200814
37127,"Nash County, North Carolina",162100,1326,0.00818,171100,1320,0.007715,-0.0045249,-0.0437319
37129,"New Hanover County, North Carolina",320000,1996,0.006237,353700,2075,0.005867,0.0395792,-0.0013649
37131,"Northampton County, North Carolina",96000,1140,0.011875,102200,1232,0.012055,0.0807018,0.0381381
37133,"Onslow County, North Carolina",196800,1331,0.006763,219500,1431,0.006519,0.0751315,0.0327872
37135,"Orange County, North Carolina",395600,3944,0.00997,428500,4105,0.00958,0.0408215,-0.0001715
37137,"Pamlico County, North Carolina",198600,1207,0.006078,209800,1257,0.005991,0.041425,0.0004083
37139,"Pasquotank County, North Carolina",201500,1502,0.007454,223300,1547,0.006928,0.0299601,-0.0106051
37141,"Pender County, North Carolina",240800,1796,0.007458,267100,1858,0.006956,0.0345212,-0.0062237
37143,"Perquimans County, North Carolina",211100,1338,0.006338,211600,1316,0.006219,-0.0164425,-0.0551801
37145,"Person County, North Carolina",173200,1217,0.007027,192800,1288,0.00668,0.0583402,0.0166572
37147,"Pitt County, North Carolina",178700,1555,0.008702,194300,1649,0.008487,0.0604502,0.0186841
37149,"Polk County, North Carolina",255000,1489,0.005839,281100,1627,0.005788,0.0926796,0.0496442
37151,"Randolph County, North Carolina",158300,1187,0.007498,171600,1236,0.007203,0.0412805,0.0002695
37153,"Richmond County, North Carolina",111900,1095,0.009786,120800,1122,0.009288,0.0246575,-0.0156988
37155,"Robeson County, North Carolina",87700,814,0.009282,88600,799,0.009018,-0.0184275,-0.057087
37157,"Rockingham County, North Carolina",142900,1193,0.008348,156000,1230,0.007885,0.0310143,-0.0095925
37159,"Rowan County, North Carolina",187300,1331,0.007106,216100,1411,0.006529,0.0601052,0.0183527
37161,"Rutherford County, North Carolina",158200,970,0.006131,180800,1053,0.005824,0.085567,0.0428117
37163,"Sampson County, North Carolina",116600,983,0.008431,128400,1051,0.008185,0.069176,0.0270663
37165,"Scotland County, North Carolina",99900,1027,0.01028,109900,999,0.00909,-0.0272639,-0.0655753
37167,"Stanly County, North Carolina",190700,1329,0.006969,214300,1334,0.006225,0.0037622,-0.0357712
37169,"Stokes County, North Carolina",168600,1107,0.006566,186800,1158,0.006199,0.0460705,0.0048708
37171,"Surry County, North Carolina",153700,1023,0.006656,166400,1033,0.006208,0.0097752,-0.029995
37173,"Swain County, North Carolina",178900,848,0.00474,209800,844,0.004023,-0.004717,-0.0439164
37175,"Transylvania County, North Carolina",298600,1418,0.004749,336100,1539,0.004579,0.0853315,0.0425855
37177,"Tyrrell County, North Carolina",140500,1303,0.009274,138400,1233,0.008909,-0.0537222,-0.0909915
37179,"Union County, North Carolina",336600,2195,0.006521,374400,2298,0.006138,0.0469248,0.0056915
37181,"Vance County, North Carolina",133000,1107,0.008323,146300,1179,0.008059,0.0650406,0.0230938
37183,"Wake County, North Carolina",385700,2894,0.007503,422800,3023,0.00715,0.044575,0.0034342
37185,"Warren County, North Carolina",121300,1074,0.008854,124700,1059,0.008492,-0.0139665,-0.0528016
37187,"Washington County, North Carolina",97800,1152,0.011779,107000,1202,0.011234,0.0434028,0.0023081
37189,"Watauga County, North Carolina",283000,1220,0.004311,321500,1334,0.004149,0.0934426,0.0503772
37191,"Wayne County, North Carolina",152300,1155,0.007584,162700,1210,0.007437,0.047619,0.0063584
37193,"Wilkes County, North Carolina",146200,1005,0.006874,161400,1003,0.006214,-0.00199,-0.0412969
37195,"Wilson County, North Carolina",153800,1413,0.009187,171800,1428,0.008312,0.0106157,-0.0291876
37197,"Yadkin County, North Carolina",160500,1176,0.007327,176400,1210,0.006859,0.0289116,-0.0116123
37199,"Yancey County, North Carolina",206100,1107,0.005371,222300,1058,0.004759,-0.0442638,-0.0819056
38001,"Adams County, North Dakota",109600,1095,0.009991,108300,1106,0.010212,0.0100457,-0.0297352
38003,"Barnes County, North Dakota",157800,1628,0.010317,168100,1842,0.010958,0.1314496,0.0868873
38005,"Benson County, North Dakota",79300,810,0.010214,83100,724,0.008712,-0.1061728,-0.1413764
38007,"Billings County, North Dakota",237500,1133,0.004771,322500,1189,0.003687,0.0494263,0.0080944
38009,"Bottineau County, North Dakota",188500,1313,0.006966,190900,1335,0.006993,0.0167555,-0.0232896
38011,"Bowman County, North Dakota",168200,1409,0.008377,176400,1330,0.00754,-0.0560681,-0.0932451
38013,"Burke County, North Dakota",135100,1034,0.007654,141900,968,0.006822,-0.0638298,-0.100701
38015,"Burleigh County, North Dakota",302300,2670,0.008832,314700,2764,0.008783,0.035206,-0.0055658
38017,"Cass County, North Dakota",270300,3294,0.012186,284700,3449,0.012115,0.0470553,0.0058168
38019,"Cavalier County, North Dakota",122900,1369,0.011139,122300,1524,0.012461,0.1132213,0.0693769
38021,"Dickey County, North Dakota",164700,1518,0.009217,167100,1538,0.009204,0.0131752,-0.0267289
38023,"Divide County, North Dakota",162900,1076,0.006605,173100,1034,0.005973,-0.0390335,-0.0768813
38025,"Dunn County, North Dakota",251700,1528,0.006071,244000,1473,0.006037,-0.0359948,-0.0739623
38027,"Eddy County, North Dakota",108400,982,0.009059,115500,1027,0.008892,0.0458248,0.0046348
38029,"Emmons County, North Dakota",110200,977,0.008866,112400,1011,0.008995,0.0348004,-0.0059554
38031,"Foster County, North Dakota",160300,1949,0.012158,162800,2092,0.01285,0.073371,0.031096
38033,"Golden Valley County, North Dakota",142500,1157,0.008119,119200,1109,0.009304,-0.0414866,-0.0792378
38035,"Grand Forks County, North Dakota",235400,2630,0.011172,244200,2754,0.011278,0.0471483,0.0059061
38037,"Grant County, North Dakota",88800,787,0.008863,85800,841,0.009802,0.068615,0.0265274
38039,"Griggs County, North Dakota",119500,1169,0.009782,128200,1162,0.009064,-0.005988,-0.0451374
38041,"Hettinger County, North Dakota",111100,1217,0.010954,110900,1251,0.01128,0.0279376,-0.012548
38043,"Kidder County, North Dakota",140300,836,0.005959,138500,910,0.00657,0.0885167,0.0456453
38045,"LaMoure County, North Dakota",116900,1138,0.009735,118000,1142,0.009678,0.0035149,-0.0360087
38047,"Logan County, North Dakota",94400,988,0.010466,101800,949,0.009322,-0.0394737,-0.0773042
38049,"McHenry County, North Dakota",136600,906,0.006633,143200,949,0.006627,0.0474614,0.0062069
38051,"McIntosh County, North Dakota",83300,753,0.00904,80300,867,0.010797,0.1513944,0.1060465
38053,"McKenzie County, North Dakota",330200,1392,0.004216,357300,1473,0.004123,0.0581897,0.0165126
38055,"McLean County, North Dakota",222100,1675,0.007542,233100,1748,0.007499,0.0435821,0.0024804
38057,"Mercer County, North Dakota",192000,2058,0.010719,196200,2101,0.010708,0.0208941,-0.0193141
38059,"Morton County, North Dakota",247200,2491,0.010077,249600,2562,0.010264,0.0285026,-0.0120052
38061,"Mountrail County, North Dakota",205000,1157,0.005644,222200,1172,0.005275,0.0129646,-0.0269313
38063,"Nelson County, North Dakota",107400,856,0.00797,114500,919,0.008026,0.0735981,0.0313142
38065,"Oliver County, North Dakota",226900,1342,0.005914,217000,1363,0.006281,0.0156483,-0.0243532
38067,"Pembina County, North Dakota",112700,1148,0.010186,116600,1165,0.009991,0.0148084,-0.0251601
38069,"Pierce County, North Dakota",154400,1564,0.01013,143400,1477,0.0103,-0.0556266,-0.0928209
38071,"Ramsey County, North Dakota",193300,1799,0.009307,197400,1847,0.009357,0.0266815,-0.0137546
38073,"Ransom County, North Dakota",145900,1667,0.011426,174800,1838,0.010515,0.1025795,0.0591542
38075,"Renville County, North Dakota",165500,1074,0.006489,163400,1107,0.006775,0.0307263,-0.0098691
38077,"Richland County, North Dakota",164500,1888,0.011477,177600,2015,0.011346,0.0672669,0.0252324
38079,"Rolette County, North Dakota",90200,980,0.010865,93000,907,0.009753,-0.0744898,-0.1109412
38081,"Sargent County, North Dakota",134900,1535,0.011379,149600,1708,0.011417,0.1127036,0.0688795
38083,"Sheridan County, North Dakota",108500,848,0.007816,107700,753,0.006992,-0.1120283,-0.1470013
38085,"Sioux County, North Dakota",97200,267,0.002747,87400,410,0.004691,0.5355805,0.4751014
38087,"Slope County, North Dakota",109900,352,0.003203,121300,460,0.003792,0.3068182,0.2553489
38089,"Stark County, North Dakota",255200,2248,0.008809,260400,2398,0.009209,0.066726,0.0247128
38091,"Steele County, North Dakota",119900,1159,0.009666,120400,1146,0.009518,-0.0112166,-0.05016
38093,"Stutsman County, North Dakota",191000,2122,0.01111,200300,2193,0.010949,0.033459,-0.007244
38095,"Towner County, North Dakota",127600,1122,0.008793,122800,1078,0.008779,-0.0392157,-0.0770564
38097,"Traill County, North Dakota",172700,1876,0.010863,193200,2018,0.010445,0.075693,0.0333266
38099,"Walsh County, North Dakota",111700,1245,0.011146,125700,1389,0.01105,0.1156626,0.071722
38101,"Ward County, North Dakota",249800,2666,0.010673,259100,2785,0.010749,0.0446362,0.0034929
38103,"Wells County, North Dakota",104200,1137,0.010912,106400,1107,0.010404,-0.0263852,-0.0647312
38105,"Williams County, North Dakota",255000,1771,0.006945,267800,1913,0.007143,0.0801807,0.0376376
39001,"Adams County, Ohio",138700,1268,0.009142,157500,1303,0.008273,0.0276025,-0.0128698
39003,"Allen County, Ohio",147000,1690,0.011497,158400,1782,0.01125,0.0544379,0.0129086
39005,"Ashland County, Ohio",163600,1731,0.010581,175900,1787,0.010159,0.0323512,-0.0083081
39007,"Ashtabula County, Ohio",139000,1824,0.013122,149600,1890,0.012634,0.0361842,-0.0046261
39009,"Athens County, Ohio",161700,1976,0.01222,173800,2094,0.012048,0.0597166,0.0179794
39011,"Auglaize County, Ohio",168200,1691,0.010054,182000,1756,0.009648,0.0384388,-0.0024603
39013,"Belmont County, Ohio",130200,1369,0.010515,143000,1420,0.00993,0.0372535,-0.003599
39015,"Brown County, Ohio",164500,1473,0.008954,181100,1497,0.008266,0.0162933,-0.0237336
39017,"Butler County, Ohio",224300,2918,0.013009,243000,3010,0.012387,0.0315284,-0.0090985
39019,"Carroll County, Ohio",157500,1598,0.010146,174500,1688,0.009673,0.0563204,0.014717
